Image Path,Feature File01,Feature File02,Feature File1,Feature File2,Feature File3,artist,artist_label
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/4.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/4.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/4.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/4.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/4.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/4.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/130.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/130.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/130.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/130.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/130.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/130.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/11.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/11.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/11.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/11.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/11.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/11.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/7.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/7.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/7.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/7.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/7.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/7.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/115.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/115.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/115.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/115.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/115.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/115.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/87.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/87.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/87.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/87.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/87.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/87.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/58.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/58.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/58.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/58.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/58.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/58.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/131.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/131.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/131.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/131.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/131.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/131.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/134.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/134.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/134.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/134.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/134.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/134.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/8.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/8.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/8.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/8.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/8.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/8.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/66.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/66.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/66.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/66.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/66.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/66.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/38.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/38.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/38.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/38.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/38.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/38.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/103.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/103.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/103.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/103.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/103.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/103.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/141.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/141.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/141.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/141.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/141.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/141.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/154.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/154.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/154.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/154.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/154.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/154.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/10.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/10.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/10.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/10.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/10.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/10.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/164.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/164.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/164.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/164.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/164.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/164.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/111.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/111.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/111.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/111.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/111.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/111.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/105.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/105.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/105.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/105.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/105.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/105.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/62.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/62.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/62.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/62.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/62.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/62.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/153.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/153.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/153.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/153.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/153.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/153.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/129.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/129.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/129.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/129.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/129.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/129.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/74.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/74.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/74.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/74.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/74.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/74.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/36.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/36.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/36.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/36.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/36.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/36.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/127.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/127.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/127.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/127.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/127.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/127.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/50.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/50.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/50.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/50.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/50.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/50.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/173.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/173.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/173.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/173.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/173.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/173.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/85.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/85.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/85.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/85.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/85.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/85.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/52.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/52.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/52.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/52.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/52.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/52.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/156.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/156.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/156.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/156.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/156.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/156.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/117.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/117.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/117.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/117.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/117.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/117.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/160.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/160.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/160.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/160.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/160.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/160.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/25.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/25.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/25.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/25.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/25.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/25.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/35.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/35.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/35.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/35.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/35.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/35.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/24.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/24.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/24.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/24.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/24.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/24.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/158.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/158.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/158.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/158.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/158.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/158.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/170.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/170.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/170.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/170.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/170.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/170.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/146.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/146.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/146.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/146.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/146.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/146.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/69.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/69.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/69.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/69.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/69.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/69.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/33.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/33.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/33.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/33.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/33.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/33.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/180.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/180.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/180.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/180.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/180.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/180.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/137.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/137.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/137.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/137.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/137.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/137.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/63.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/63.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/63.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/63.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/63.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/63.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/48.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/48.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/48.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/48.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/48.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/48.pt,Warhol,0
/scratch/bbmr/syang7/art/Best_artwork/artists/Warhol/114.jpg,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet/Warhol/114.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_resnet2/Warhol/114.pt,/scratch/bbmr/syang7/art/Best_artwork/comments/Warhol/114.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_qwen/Warhol/114.pt,/scratch/bbmr/syang7/art/Best_artwork/comments_share/Warhol/114.pt,Warhol,0
